demo_id,t,x,y
1,0.124248497,0.4721442886,0.828008568
1,0.126252505,0.479759519,0.8389020656
1,0.128256513,0.4873747495,0.849682576
1,0.130260521,0.49498998,0.8603487079
1,0.1322645291,0.5026052104,0.8708990878
1,0.1342685371,0.5102204409,0.8813323608
1,0.1362725451,0.5178356713,0.8916471905
1,0.1382765531,0.5254509018,0.9018422592
1,0.1402805611,0.5330661323,0.9119162683
1,0.1422845691,0.5406813627,0.9218679383
1,0.1442885772,0.5482965932,0.9316960092
1,0.1462925852,0.5559118236,0.9413992404
1,0.1482965932,0.5635270541,0.9509764114
1,0.1503006012,0.5711422846,0.9604263213
1,0.1523046092,0.578757515,0.9697477898
1,0.1543086172,0.5863727455,0.9789396567
1,0.1563126253,0.593987976,0.9880007823
1,0.1583166333,0.6016032064,0.9969300478
1,0.1603206413,0.6092184369,1.005726355
1,0.1623246493,0.6168336673,1.014388628
1,0.1643286573,0.6244488978,1.02291581
1,0.1663326653,0.6320641283,1.031306867
1,0.1683366733,0.6396793587,1.039560786
1,0.1703406814,0.6472945892,1.047676578
1,0.1723446894,0.6549098196,1.055653272
1,0.1743486974,0.6625250501,1.063489921
1,0.1763527054,0.6701402806,1.071185602
1,0.1783567134,0.677755511,1.078739411
1,0.1803607214,0.6853707415,1.086150469
1,0.1823647295,0.6929859719,1.093417919
1,0.1843687375,0.7006012024,1.100540925
1,0.1863727455,0.7082164329,1.107518677
1,0.1883767535,0.7158316633,1.114350385
1,0.1903807615,0.7234468938,1.121035285
1,0.1923847695,0.7310621242,1.127572634
1,0.1943887776,0.7386773547,1.133961714
1,0.1963927856,0.7462925852,1.140201829
1,0.1983967936,0.7539078156,1.146292308
1,0.2004008016,0.7615230461,1.152232502
1,0.2024048096,0.7691382766,1.158021788
1,0.2044088176,0.776753507,1.163659566
1,0.2064128256,0.7843687375,1.169145259
1,0.2084168336,0.7919839679,1.174478316
1,0.2104208416,0.7995991984,1.179658208
1,0.2124248496,0.8072144289,1.184684433
1,0.2144288578,0.8148296593,1.18955651
1,0.2164328658,0.8224448898,1.194273986
1,0.2184368738,0.8300601202,1.19883643
1,0.2204408818,0.8376753507,1.203243436
1,0.2224448898,0.8452905812,1.207494623
1,0.2244488978,0.8529058116,1.211589636
1,0.2264529058,0.8605210421,1.215528143
1,0.2284569138,0.8681362725,1.219309836
1,0.2304609218,0.875751503,1.222934434
1,0.2324649298,0.8833667335,1.226401681
1,0.2344689378,0.8909819639,1.229711344
1,0.2364729458,0.8985971944,1.232863216
1,0.238476954,0.9062124248,1.235857115
1,0.240480962,0.9138276553,1.238692884
1,0.24248497,0.9214428858,1.241370392
1,0.244488978,0.9290581162,1.243889531
1,0.246492986,0.9366733467,1.24625022
